Year,State,Crop,Min Price,Max Price
01-08-2023,Telangana,Cabbage,2100,2100
01-08-2023,Telangana,Capsicum,7000,7000
01-08-2023,Telangana,Carrot,4500,4500
01-08-2023,Telangana,Cauliflower,2300,2300
01-08-2023,Telangana,Cluster beans,3500,3500
01-08-2023,Telangana,Colacasia,4000,4000
01-08-2023,Telangana,Cucumbar(Kheera),2300,2300
01-08-2023,Telangana,Drumstick,3500,3500
01-08-2023,Telangana,Field Pea,6500,6500
01-08-2023,Telangana,French Beans (Frasbean),9500,9500
01-08-2023,Telangana,Green Chilli,6500,6500
01-08-2023,Telangana,Leafy Vegetable,2000,2000
01-08-2023,Telangana,Onion,1900,1900
01-08-2023,Telangana,Onion Green,4500,4500
01-08-2023,Telangana,Potato,2300,2300
01-08-2023,Telangana,Pumpkin,1800,1800
01-08-2023,Telangana,Ridgeguard(Tori),5000,5000
01-08-2023,Telangana,Snakeguard,2800,2800
01-08-2023,Telangana,Sweet Potato,3500,3500
01-08-2023,Telangana,Yam (Ratalu),4500,4500
01-08-2023,Telangana,Maize,1962,1962
01-08-2023,Telangana,Paddy(Dhan)(Common),2060,2060
01-08-2023,Telangana,Bull,10000,20000
01-08-2023,Telangana,Calf,5000,20000
01-08-2023,Telangana,Cow,30000,50000
01-08-2023,Telangana,He Buffalo,15000,25000
01-08-2023,Telangana,Ox,10000,20000
01-08-2023,Telangana,She Buffalo,20000,50000
01-08-2023,Telangana,Maize,2000,2000
01-08-2023,Telangana,Banana - Green,1100,1100
01-08-2023,Telangana,Beetroot,2500,2500
01-08-2023,Telangana,Bhindi(Ladies Finger),5500,5500
01-08-2023,Telangana,Bitter gourd,5500,5500
01-08-2023,Telangana,Bottle gourd,1500,1500
01-08-2023,Telangana,Brinjal,4000,4000
01-08-2023,Telangana,Cabbage,2100,2100
01-08-2023,Telangana,Carrot,4500,4500
01-08-2023,Telangana,Cauliflower,2300,2300
01-08-2023,Telangana,Cluster beans,3500,3500
01-08-2023,Telangana,Colacasia,4000,4000
01-08-2023,Telangana,Cucumbar(Kheera),2300,2300
01-08-2023,Telangana,Green Chilli,6500,6500
01-08-2023,Telangana,Leafy Vegetable,1600,1600
01-08-2023,Telangana,Onion,1900,1900
01-08-2023,Telangana,Potato,2300,2300
01-08-2023,Telangana,Ridgeguard(Tori),5000,5000
01-08-2023,Telangana,Tomato,8300,8300
01-08-2023,Telangana,Arhar (Tur/Red Gram)(Whole),1800,2000
01-08-2023,Telangana,Arhar (Tur/Red Gram)(Whole),10025,10449
01-08-2023,Telangana,Paddy(Dhan)(Common),206,206
01-08-2023,Telangana,Arhar (Tur/Red Gram)(Whole),8702,8883
01-08-2023,Telangana,Banana,3000,3000
01-08-2023,Telangana,Beetroot,2800,3000
01-08-2023,Telangana,Bhindi(Ladies Finger),4200,4500
01-08-2023,Telangana,Bitter gourd,4500,5000
01-08-2023,Telangana,Brinjal,3400,3600
01-08-2023,Telangana,Cabbage,1500,1800
01-08-2023,Telangana,Capsicum,5500,6000
01-08-2023,Telangana,Carrot,3800,4000
01-08-2023,Telangana,Cauliflower,4500,5000
01-08-2023,Telangana,Cluster beans,4600,4800
01-08-2023,Telangana,Colacasia,3200,3500
01-08-2023,Telangana,Cotton,5000,7000
01-08-2023,Telangana,Cowpea (Lobia/Karamani),7922,7922
01-08-2023,Telangana,Cucumbar(Kheera),1600,1800
01-08-2023,Telangana,Dry Chillies,18500,24000
01-08-2023,Telangana,Dry Chillies,28000,33000
01-08-2023,Telangana,Dry Chillies,5000,9000
01-08-2023,Telangana,Field Pea,5000,6000
01-08-2023,Telangana,French Beans (Frasbean),7500,8000
01-08-2023,Telangana,Grapes,7000,7000
01-08-2023,Telangana,Green Chilli,7000,8000
01-08-2023,Telangana,Groundnut,8000,9520
01-08-2023,Telangana,Maize,1700,2212
01-08-2023,Telangana,Mousambi(Sweet Lime),2000,2000
01-08-2023,Telangana,Pomegranate,7000,7000
01-08-2023,Telangana,Pomegranate,15000,15000
01-08-2023,Telangana,Pomegranate,10000,10000
01-08-2023,Telangana,Potato,1600,1800
01-08-2023,Telangana,Ridgeguard(Tori),4500,5000
01-08-2023,Telangana,"Sesamum(Sesame,Gingelly,Til)",15652,15722
01-08-2023,Telangana,Turmeric,8600,10600
01-08-2023,Telangana,Turmeric,9000,11000
01-08-2023,Telangana,Yam (Ratalu),3600,3800
01-08-2023,Tripura,Bhindi(Ladies Finger),4000,5000
01-08-2023,Tripura,Bitter gourd,5000,6000
01-08-2023,Tripura,Cowpea(Veg),3000,4000
01-08-2023,Tripura,Cucumbar(Kheera),4000,5000
01-08-2023,Tripura,Green Chilli,9000,10000
01-08-2023,Tripura,Potato,2500,3000
01-08-2023,Tripura,Bhindi(Ladies Finger),5000,5500
01-08-2023,Tripura,Bitter gourd,5500,6000
01-08-2023,Tripura,Brinjal,4000,4500
01-08-2023,Tripura,Cowpea(Veg),4500,5500
01-08-2023,Tripura,Cucumbar(Kheera),5500,6000
01-08-2023,Tripura,Green Chilli,25000,30000
01-08-2023,Tripura,Kartali (Kantola),5500,6000
01-08-2023,Tripura,Pointed gourd (Parval),5000,6000
01-08-2023,Tripura,Potato,3000,4000
01-08-2023,Tripura,Ridgeguard(Tori),4500,5000
01-08-2023,Tripura,Snakeguard,5000,6000
01-08-2023,Tripura,Amaranthus,3000,3500
01-08-2023,Tripura,Ashgourd,2200,2500
01-08-2023,Tripura,Bitter gourd,6800,7000
01-08-2023,Tripura,Cow,10000,25000
01-08-2023,Tripura,Cucumbar(Kheera),1700,2000
01-08-2023,Tripura,Ginger(Green),14000,15000
01-08-2023,Tripura,Goat,2100,6000
01-08-2023,Tripura,Green Chilli,6500,7000
01-08-2023,Tripura,Pointed gourd (Parval),3000,3500
01-08-2023,Tripura,Potato,2000,2500
01-08-2023,Tripura,Pumpkin,2800,3000
01-08-2023,Tripura,Raddish,1800,2000
01-08-2023,Tripura,Banana - Green,1000,1500
01-08-2023,Tripura,Bhindi(Ladies Finger),3000,4000
01-08-2023,Tripura,Bitter gourd,4000,5000
01-08-2023,Tripura,Brinjal,600,1000
01-08-2023,Tripura,Cock,300,400
01-08-2023,Tripura,Cow,15000,25000
01-08-2023,Tripura,Fish,20000,30000
01-08-2023,Tripura,Goat,4000,6000
01-08-2023,Tripura,Green Chilli,7000,8000
01-08-2023,Tripura,Hybrid Cumbu,3000,4000
01-08-2023,Tripura,Papaya (Raw),1000,1500
01-08-2023,Tripura,Potato,1600,2500
01-08-2023,Tripura,Rice,3000,4200
01-08-2023,Tripura,Ridgeguard(Tori),3000,4000
01-08-2023,Tripura,Sponge gourd,4000,5000
01-08-2023,Tripura,Bhindi(Ladies Finger),3000,3500
01-08-2023,Tripura,Brinjal,1000,1500
01-08-2023,Tripura,Cucumbar(Kheera),2500,3000
01-08-2023,Tripura,French Beans (Frasbean),3000,4000
01-08-2023,Tripura,Green Chilli,9000,10000
01-08-2023,Tripura,Pointed gourd (Parval),1800,1900
01-08-2023,Tripura,Ridgeguard(Tori),3000,3500
01-08-2023,Tripura,Sponge gourd,2500,3000
01-08-2023,Tripura,Bhindi(Ladies Finger),2850,3000
01-08-2023,Tripura,Cowpea(Veg),2850,3000
01-08-2023,Tripura,Green Chilli,13500,15000
01-08-2023,Tripura,Pointed gourd (Parval),3850,4000
01-08-2023,Tripura,Potato,2350,2500
01-08-2023,Tripura,Rice,3450,3600
01-08-2023,Tripura,Ridgeguard(Tori),5850,6000
01-08-2023,Tripura,Bhindi(Ladies Finger),2800,3000
01-08-2023,Tripura,Cowpea(Veg),4000,4200
01-08-2023,Tripura,Kartali (Kantola),4500,4700
01-08-2023,Tripura,Pointed gourd (Parval),4800,5000
01-08-2023,Tripura,Potato,2300,2500
01-08-2023,Tripura,Ridgeguard(Tori),5000,5200
01-08-2023,Tripura,Bhindi(Ladies Finger),4800,5000
01-08-2023,Tripura,Brinjal,800,2000
01-08-2023,Tripura,Cowpea(Veg),4800,5000
01-08-2023,Tripura,Cucumbar(Kheera),2800,3000
01-08-2023,Tripura,Onion,2600,2800
01-08-2023,Tripura,Potato,1600,1700
01-08-2023,Tripura,Tomato,5800,6000
01-08-2023,Tripura,Bhindi(Ladies Finger),4800,5000
01-08-2023,Tripura,Brinjal,800,2000
01-08-2023,Tripura,Cowpea(Veg),4800,5000
01-08-2023,Tripura,Cucumbar(Kheera),2800,3000
01-08-2023,Tripura,Onion,2600,2800
01-08-2023,Tripura,Potato,1600,1700
01-08-2023,Tripura,Tomato,5800,6000
01-08-2023,Tripura,Bhindi(Ladies Finger),3600,4000
01-08-2023,Tripura,Bitter gourd,4500,5000
01-08-2023,Tripura,Brinjal,1600,2000
01-08-2023,Tripura,Cabbage,5500,6000
01-08-2023,Tripura,Carrot,14600,15000
01-08-2023,Tripura,Cowpea(Veg),3600,4000
01-08-2023,Tripura,Cucumbar(Kheera),2600,3000
01-08-2023,Tripura,Ginger(Green),14500,15000
01-08-2023,Tripura,Green Chilli,9600,10000
01-08-2023,Tripura,Kartali (Kantola),4600,5000
01-08-2023,Tripura,Onion,2800,3000
01-08-2023,Tripura,Papaya (Raw),2200,2500
01-08-2023,Tripura,Pointed gourd (Parval),4600,5000
01-08-2023,Tripura,Potato,2300,2500
01-08-2023,Tripura,Pumpkin,3600,4000
01-08-2023,Tripura,Rice,3900,4100
01-08-2023,Tripura,Rice,3600,3800
01-08-2023,Tripura,Ridgeguard(Tori),4600,5000
01-08-2023,Tripura,Tomato,9600,10000
01-08-2023,Tripura,Banana,2000,3000
01-08-2023,Tripura,Bhindi(Ladies Finger),7000,8000
01-08-2023,Tripura,Bitter gourd,6000,7000
01-08-2023,Tripura,Brinjal,4000,5000
01-08-2023,Tripura,Cabbage,6000,7000
01-08-2023,Tripura,Carrot,4000,5000
01-08-2023,Tripura,Cowpea(Veg),4000,5000
01-08-2023,Tripura,Cucumbar(Kheera),4000,5000
01-08-2023,Tripura,Fish,30000,40000
01-08-2023,Tripura,Fish,20000,30000
01-08-2023,Tripura,Ginger(Green),8000,10000
01-08-2023,Tripura,Green Chilli,8000,10000
01-08-2023,Tripura,Kartali (Kantola),8000,10000
01-08-2023,Tripura,Masur Dal,10000,12000
01-08-2023,Tripura,Onion,2000,3000
01-08-2023,Tripura,Papaya (Raw),2000,4000
01-08-2023,Tripura,Pointed gourd (Parval),4000,5000
01-08-2023,Tripura,Potato,3000,4000
01-08-2023,Tripura,Ridgeguard(Tori),5000,6000
01-08-2023,Tripura,Tomato,6000,6200
01-08-2023,Tripura,Banana - Green,4000,6000
01-08-2023,Tripura,Bhindi(Ladies Finger),4000,4500
01-08-2023,Tripura,Bitter gourd,7000,8000
01-08-2023,Tripura,Brinjal,1800,2500
01-08-2023,Tripura,Cock,160,200
01-08-2023,Tripura,Cucumbar(Kheera),3500,4500
01-08-2023,Tripura,Fish,32000,34000
01-08-2023,Tripura,Fish,20000,22000
01-08-2023,Tripura,Ginger(Green),13000,14000
01-08-2023,Tripura,Green Chilli,12000,14000
01-08-2023,Tripura,Papaya (Raw),2000,2500
01-08-2023,Tripura,Pointed gourd (Parval),3500,4000
01-08-2023,Tripura,Potato,1800,2000
01-08-2023,Tripura,Green Chilli,10000,12000
01-08-2023,Tripura,Onion,2500,3000
01-08-2023,Tripura,Potato,2300,2500
01-08-2023,Tripura,Rice,2700,3000
01-08-2023,Tripura,Banana,1700,2200
01-08-2023,Tripura,Banana - Green,4000,6000
01-08-2023,Tripura,Brinjal,1500,2000
01-08-2023,Tripura,Cock,160,200
01-08-2023,Tripura,Cucumbar(Kheera),2500,3000
01-08-2023,Tripura,Fish,31000,33000
01-08-2023,Tripura,Fish,20000,22000
01-08-2023,Tripura,Pointed gourd (Parval),2500,3500
01-08-2023,Tripura,Potato,1700,1900
01-08-2023,Tripura,Bhindi(Ladies Finger),3000,4000
01-08-2023,Tripura,Bitter gourd,6000,8000
01-08-2023,Tripura,Brinjal,4000,5000
01-08-2023,Tripura,Cowpea(Veg),3000,4000
01-08-2023,Tripura,Green Chilli,15000,18000
01-08-2023,Tripura,Potato,1500,3000
01-08-2023,Tripura,Rice,3200,3800
01-08-2023,Tripura,Cucumbar(Kheera),2400,2600
01-08-2023,Tripura,Ridgeguard(Tori),2500,2700
01-08-2023,Tripura,Brinjal,2000,3000
01-08-2023,Tripura,Cowpea(Veg),4000,6000
01-08-2023,Tripura,Green Chilli,10000,12000
01-08-2023,Tripura,Kartali (Kantola),4000,5000
01-08-2023,Tripura,Potato,2000,2500
01-08-2023,Tripura,Ridgeguard(Tori),4000,5000
01-08-2023,Tripura,Cucumbar(Kheera),3500,4000
01-08-2023,Tripura,Fish,22000,30000
01-08-2023,Tripura,Green Chilli,9000,12000
01-08-2023,Tripura,Potato,2500,3000
01-08-2023,Tripura,Pumpkin,1500,2000
01-08-2023,Tripura,Brinjal,2000,3000
01-08-2023,Tripura,Cucumbar(Kheera),3000,4000
01-08-2023,Tripura,Fish,25000,30000
01-08-2023,Tripura,Green Chilli,10000,15000
01-08-2023,Tripura,Pointed gourd (Parval),3000,4500
01-08-2023,Tripura,Potato,2000,3000
01-08-2023,Tripura,Pumpkin,2000,3000
01-08-2023,Tripura,Ridgeguard(Tori),5000,6000
01-08-2023,Uttar Pradesh,Banana,2300,2360
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),1480,1560
01-08-2023,Uttar Pradesh,Bottle gourd,1440,1520
01-08-2023,Uttar Pradesh,Brinjal,2050,2150
01-08-2023,Uttar Pradesh,Cauliflower,4150,4250
01-08-2023,Uttar Pradesh,Green Chilli,4850,4950
01-08-2023,Uttar Pradesh,Lemon,2950,3050
01-08-2023,Uttar Pradesh,Onion,1330,1370
01-08-2023,Uttar Pradesh,Potato,940,1000
01-08-2023,Uttar Pradesh,Pumpkin,1240,1300
01-08-2023,Uttar Pradesh,Sponge gourd,1550,1650
01-08-2023,Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),8650,8900
01-08-2023,Uttar Pradesh,Arhar Dal(Tur Dal),12700,13000
01-08-2023,Uttar Pradesh,Bajra(Pearl Millet/Cumbu),2030,2090
01-08-2023,Uttar Pradesh,Barley (Jau),2210,2260
01-08-2023,Uttar Pradesh,Bengal Gram Dal (Chana Dal),6400,6600
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5450,5650
01-08-2023,Uttar Pradesh,Black Gram (Urd Beans)(Whole),7900,8150
01-08-2023,Uttar Pradesh,Black Gram Dal (Urd Dal),9400,9650
01-08-2023,Uttar Pradesh,Gur(Jaggery),4060,4200
01-08-2023,Uttar Pradesh,Mustard,5400,5550
01-08-2023,Uttar Pradesh,Onion,1250,1430
01-08-2023,Uttar Pradesh,Rice,2920,3020
01-08-2023,Uttar Pradesh,Wheat,2250,2300
01-08-2023,Uttar Pradesh,Barley (Jau),2180,2280
01-08-2023,Uttar Pradesh,Gur(Jaggery),3950,4100
01-08-2023,Uttar Pradesh,Onion,1300,1450
01-08-2023,Uttar Pradesh,Potato,850,1050
01-08-2023,Uttar Pradesh,Rice,2900,3050
01-08-2023,Uttar Pradesh,Wheat,2230,2300
01-08-2023,Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1950,2000
01-08-2023,Uttar Pradesh,Mustard,5100,5150
01-08-2023,Uttar Pradesh,Wheat,2150,2200
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),1100,1200
01-08-2023,Uttar Pradesh,Bottle gourd,450,550
01-08-2023,Uttar Pradesh,Colacasia,900,1000
01-08-2023,Uttar Pradesh,Maize,1600,1800
01-08-2023,Uttar Pradesh,Potato,950,1050
01-08-2023,Uttar Pradesh,Pumpkin,400,500
01-08-2023,Uttar Pradesh,Sponge gourd,1000,1100
01-08-2023,Uttar Pradesh,Wheat,2100,2200
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),1930,2060
01-08-2023,Uttar Pradesh,Bitter gourd,2350,2480
01-08-2023,Uttar Pradesh,Bottle gourd,1400,1520
01-08-2023,Uttar Pradesh,Brinjal,2100,2250
01-08-2023,Uttar Pradesh,Cucumbar(Kheera),1980,2120
01-08-2023,Uttar Pradesh,Green Chilli,5560,5700
01-08-2023,Uttar Pradesh,Onion,1500,1640
01-08-2023,Uttar Pradesh,Potato,1000,1135
01-08-2023,Uttar Pradesh,Pumpkin,1300,1450
01-08-2023,Uttar Pradesh,Rice,2500,2580
01-08-2023,Uttar Pradesh,Wheat,2200,2280
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5200,5500
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),2500,2700
01-08-2023,Uttar Pradesh,Bitter gourd,2750,2950
01-08-2023,Uttar Pradesh,Bottle gourd,2250,2450
01-08-2023,Uttar Pradesh,Brinjal,2450,2650
01-08-2023,Uttar Pradesh,Garlic,7400,7650
01-08-2023,Uttar Pradesh,Mustard,5300,5550
01-08-2023,Uttar Pradesh,Mustard Oil,12400,12600
01-08-2023,Uttar Pradesh,Onion,1400,1550
01-08-2023,Uttar Pradesh,Potato,1050,1250
01-08-2023,Uttar Pradesh,Rice,2350,2500
01-08-2023,Uttar Pradesh,Wheat,2250,2450
01-08-2023,Uttar Pradesh,Onion,1800,1900
01-08-2023,Uttar Pradesh,Apple,9900,10300
01-08-2023,Uttar Pradesh,Arhar Dal(Tur Dal),12000,12900
01-08-2023,Uttar Pradesh,Banana,2800,3300
01-08-2023,Uttar Pradesh,Banana - Green,1800,1900
01-08-2023,Uttar Pradesh,Bengal Gram Dal (Chana Dal),6000,6100
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5500,5580
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),2100,2250
01-08-2023,Uttar Pradesh,Bitter gourd,2400,2550
01-08-2023,Uttar Pradesh,Bottle gourd,1900,2100
01-08-2023,Uttar Pradesh,Brinjal,2400,2550
01-08-2023,Uttar Pradesh,Cucumbar(Kheera),2500,2660
01-08-2023,Uttar Pradesh,Garlic,7000,7800
01-08-2023,Uttar Pradesh,Ginger(Green),10000,11000
01-08-2023,Uttar Pradesh,Green Chilli,5500,5800
01-08-2023,Uttar Pradesh,Jack Fruit,1200,1250
01-08-2023,Uttar Pradesh,Lemon,3900,4100
01-08-2023,Uttar Pradesh,Lentil (Masur)(Whole),6800,6880
01-08-2023,Uttar Pradesh,Mustard,5400,5500
01-08-2023,Uttar Pradesh,Mustard Oil,14400,14600
01-08-2023,Uttar Pradesh,Onion,1400,1600
01-08-2023,Uttar Pradesh,Papaya,2700,2880
01-08-2023,Uttar Pradesh,Pointed gourd (Parval),3400,3550
01-08-2023,Uttar Pradesh,Potato,1100,1200
01-08-2023,Uttar Pradesh,Pumpkin,1600,1880
01-08-2023,Uttar Pradesh,Rice,2600,2640
01-08-2023,Uttar Pradesh,Sponge gourd,1700,1850
01-08-2023,Uttar Pradesh,Tomato,7200,8000
01-08-2023,Uttar Pradesh,Wheat,2100,2280
01-08-2023,Uttar Pradesh,White Peas,4900,5100
01-08-2023,Uttar Pradesh,Apple,9700,9900
01-08-2023,Uttar Pradesh,Arhar Dal(Tur Dal),12800,13000
01-08-2023,Uttar Pradesh,Bajra(Pearl Millet/Cumbu),2300,2400
01-08-2023,Uttar Pradesh,Banana,2500,2700
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5400,5500
01-08-2023,Uttar Pradesh,Bottle gourd,1250,1350
01-08-2023,Uttar Pradesh,Brinjal,2100,2300
01-08-2023,Uttar Pradesh,Cabbage,2200,2350
01-08-2023,Uttar Pradesh,Garlic,7900,8100
01-08-2023,Uttar Pradesh,Green Chilli,5400,5600
01-08-2023,Uttar Pradesh,Gur(Jaggery),3800,4100
01-08-2023,Uttar Pradesh,Maize,1700,1800
01-08-2023,Uttar Pradesh,Mustard,5400,5500
01-08-2023,Uttar Pradesh,Mustard Oil,12400,12600
01-08-2023,Uttar Pradesh,Onion,1560,1700
01-08-2023,Uttar Pradesh,Potato,1000,1100
01-08-2023,Uttar Pradesh,Pumpkin,1250,1400
01-08-2023,Uttar Pradesh,Rice,2500,2600
01-08-2023,Uttar Pradesh,Wheat,2200,2300
01-08-2023,Uttar Pradesh,Apple,9700,10000
01-08-2023,Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),9000,9350
01-08-2023,Uttar Pradesh,Arhar Dal(Tur Dal),12750,13250
01-08-2023,Uttar Pradesh,Banana,2400,2660
01-08-2023,Uttar Pradesh,Bengal Gram Dal (Chana Dal),6000,6280
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5200,5490
01-08-2023,Uttar Pradesh,Bottle gourd,1200,1400
01-08-2023,Uttar Pradesh,Brinjal,1750,1950
01-08-2023,Uttar Pradesh,Garlic,7900,8200
01-08-2023,Uttar Pradesh,Green Chilli,5500,5800
01-08-2023,Uttar Pradesh,Green Gram (Moong)(Whole),7050,7350
01-08-2023,Uttar Pradesh,Gur(Jaggery),3900,4100
01-08-2023,Uttar Pradesh,Mustard,5100,5375
01-08-2023,Uttar Pradesh,Mustard Oil,12300,12650
01-08-2023,Uttar Pradesh,Onion,1500,1740
01-08-2023,Uttar Pradesh,Pomegranate,5900,6130
01-08-2023,Uttar Pradesh,Potato,950,1150
01-08-2023,Uttar Pradesh,Rice,2400,2660
01-08-2023,Uttar Pradesh,Sponge gourd,1200,1400
01-08-2023,Uttar Pradesh,Wheat,2200,2300
01-08-2023,Uttar Pradesh,White Peas,4550,4800
01-08-2023,Uttar Pradesh,Apple,9900,10150
01-08-2023,Uttar Pradesh,Arhar Dal(Tur Dal),13150,13300
01-08-2023,Uttar Pradesh,Banana - Green,1800,1900
01-08-2023,Uttar Pradesh,Barley (Jau),2200,2300
01-08-2023,Uttar Pradesh,Bengal Gram Dal (Chana Dal),6350,6460
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5660,5780
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),2000,2100
01-08-2023,Uttar Pradesh,Bitter gourd,2500,2600
01-08-2023,Uttar Pradesh,Black Gram (Urd Beans)(Whole),8400,8500
01-08-2023,Uttar Pradesh,Black Gram Dal (Urd Dal),9465,9580
01-08-2023,Uttar Pradesh,Bottle gourd,1950,2100
01-08-2023,Uttar Pradesh,Brinjal,2550,2700
01-08-2023,Uttar Pradesh,Cucumbar(Kheera),2300,2400
01-08-2023,Uttar Pradesh,Garlic,7350,7460
01-08-2023,Uttar Pradesh,Green Chilli,4800,4900
01-08-2023,Uttar Pradesh,Green Gram Dal (Moong Dal),9500,9600
01-08-2023,Uttar Pradesh,Gur(Jaggery),4000,4100
01-08-2023,Uttar Pradesh,Lemon,3900,4000
01-08-2023,Uttar Pradesh,Lentil (Masur)(Whole),6770,6875
01-08-2023,Uttar Pradesh,Mango,2900,3000
01-08-2023,Uttar Pradesh,Mousambi(Sweet Lime),4000,4100
01-08-2023,Uttar Pradesh,Onion,1450,1570
01-08-2023,Uttar Pradesh,Pointed gourd (Parval),3700,3800
01-08-2023,Uttar Pradesh,Pomegranate,7250,7370
01-08-2023,Uttar Pradesh,Potato,1150,1260
01-08-2023,Uttar Pradesh,Pumpkin,1550,1660
01-08-2023,Uttar Pradesh,Rice,2360,2800
01-08-2023,Uttar Pradesh,Ridgeguard(Tori),1940,2070
01-08-2023,Uttar Pradesh,Wheat,2200,2340
01-08-2023,Uttar Pradesh,White Peas,5300,5400
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5800,5900
01-08-2023,Uttar Pradesh,Gur(Jaggery),3500,3590
01-08-2023,Uttar Pradesh,Lentil (Masur)(Whole),6850,6930
01-08-2023,Uttar Pradesh,Maize,1710,1800
01-08-2023,Uttar Pradesh,Rice,2690,2770
01-08-2023,Uttar Pradesh,Wheat,2300,2380
01-08-2023,Uttar Pradesh,Colacasia,2750,2850
01-08-2023,Uttar Pradesh,Garlic,5950,6100
01-08-2023,Uttar Pradesh,Ginger(Green),9950,10100
01-08-2023,Uttar Pradesh,Green Chilli,5700,5900
01-08-2023,Uttar Pradesh,Maize,1750,1800
01-08-2023,Uttar Pradesh,Onion,1450,1500
01-08-2023,Uttar Pradesh,Potato,1230,1300
01-08-2023,Uttar Pradesh,Ridgeguard(Tori),1950,2050
01-08-2023,Uttar Pradesh,Wheat,2250,2300
01-08-2023,Uttar Pradesh,Maize,1680,1765
01-08-2023,Uttar Pradesh,Onion,1420,1520
01-08-2023,Uttar Pradesh,Potato,1200,1300
01-08-2023,Uttar Pradesh,Tomato,7600,7780
01-08-2023,Uttar Pradesh,Wheat,2290,2365
01-08-2023,Uttar Pradesh,Potato,1200,1500
01-08-2023,Uttar Pradesh,Apple,4100,4300
01-08-2023,Uttar Pradesh,Banana - Green,1000,1100
01-08-2023,Uttar Pradesh,Bottle gourd,950,1050
01-08-2023,Uttar Pradesh,Brinjal,1400,1500
01-08-2023,Uttar Pradesh,Green Chilli,2300,2400
01-08-2023,Uttar Pradesh,Potato,1100,1200
01-08-2023,Uttar Pradesh,Pumpkin,600,700
01-08-2023,Uttar Pradesh,Raddish,600,700
01-08-2023,Uttar Pradesh,Sponge gourd,1300,1400
01-08-2023,Uttar Pradesh,Bottle gourd,1700,1900
01-08-2023,Uttar Pradesh,Brinjal,2100,2300
01-08-2023,Uttar Pradesh,Green Chilli,2200,2500
01-08-2023,Uttar Pradesh,Onion,1100,1300
01-08-2023,Uttar Pradesh,Potato,1200,1400
01-08-2023,Uttar Pradesh,Pumpkin,500,700
01-08-2023,Uttar Pradesh,Sponge gourd,1700,1900
01-08-2023,Uttar Pradesh,Apple,10000,10500
01-08-2023,Uttar Pradesh,Arhar Dal(Tur Dal),13000,13350
01-08-2023,Uttar Pradesh,Banana,3060,3300
01-08-2023,Uttar Pradesh,Banana - Green,1640,1885
01-08-2023,Uttar Pradesh,Bengal Gram(Gram)(Whole),5525,5750
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),2200,2335
01-08-2023,Uttar Pradesh,Bitter gourd,2350,2480
01-08-2023,Uttar Pradesh,Black Gram (Urd Beans)(Whole),8600,8820
01-08-2023,Uttar Pradesh,Bottle gourd,2200,2330
01-08-2023,Uttar Pradesh,Brinjal,2575,2700
01-08-2023,Uttar Pradesh,Cucumbar(Kheera),2380,2515
01-08-2023,Uttar Pradesh,Garlic,7600,8050
01-08-2023,Uttar Pradesh,Green Chilli,5225,5460
01-08-2023,Uttar Pradesh,Green Gram (Moong)(Whole),8360,8550
01-08-2023,Uttar Pradesh,Gur(Jaggery),4100,4250
01-08-2023,Uttar Pradesh,Lemon,3575,3820
01-08-2023,Uttar Pradesh,Lentil (Masur)(Whole),6950,7200
01-08-2023,Uttar Pradesh,Maize,1900,2100
01-08-2023,Uttar Pradesh,Mousambi(Sweet Lime),4050,4260
01-08-2023,Uttar Pradesh,Mustard,5250,5600
01-08-2023,Uttar Pradesh,Mustard Oil,14100,14350
01-08-2023,Uttar Pradesh,Onion,1470,1700
01-08-2023,Uttar Pradesh,Papaya,2500,2675
01-08-2023,Uttar Pradesh,Pomegranate,6370,6650
01-08-2023,Uttar Pradesh,Potato,1120,1350
01-08-2023,Uttar Pradesh,Pumpkin,1785,1945
01-08-2023,Uttar Pradesh,Rice,2500,2750
01-08-2023,Uttar Pradesh,Ridgeguard(Tori),2200,2350
01-08-2023,Uttar Pradesh,Wheat,2180,2385
01-08-2023,Uttar Pradesh,White Peas,5150,5350
01-08-2023,Uttar Pradesh,Bhindi(Ladies Finger),2300,2320
01-08-2023,Uttar Pradesh,Bottle gourd,2300,2320
01-08-2023,Uttar Pradesh,Brinjal,2600,2670
01-08-2023,Uttar Pradesh,Onion,1500,1590
01-08-2023,Uttar Pradesh,Pointed gourd (Parval),3700,3800
01-08-2023,Uttar Pradesh,Potato,1200,1220
