Year,State,Crop,Min Price,Max Price
07-05-2025,Bihar,Neem Seed,5819.24,9676.82
07-05-2025,Bihar,Banana,6844.78,7930.93
07-05-2025,Bihar,Sponge gourd,6981.93,8488.15
07-05-2025,Bihar,Marigold(loose),5203.02,6298.77
07-05-2025,Bihar,Thinai (Italian Millet),6365.04,7021.64
07-05-2025,Chandigarh,Turmeric,5312.8,8391.37
07-05-2025,Chandigarh,Arhar Dal(Tur Dal),4773.35,9051.58
07-05-2025,Chandigarh,Castor Seed,7265.63,8095.98
07-05-2025,Chandigarh,Cock,2103.31,9216.39
07-05-2025,Chandigarh,Green Gram Dal (Moong Dal),2266.6,7243.47
07-05-2025,Chattisgarh,Kakada,7241.9,9331.42
07-05-2025,Chattisgarh,Water Melon,3703.77,5677.27
07-05-2025,Chattisgarh,Kodo Millet(Varagu),4263.53,7723.07
07-05-2025,Chattisgarh,Coffee,4067.32,6503.21
07-05-2025,Chattisgarh,Beetroot,6618.85,8596.71
07-05-2025,Jammu and Kashmir,Cardamoms,6937.83,8921.85
07-05-2025,Jammu and Kashmir,Water Melon,4012.42,8582.94
07-05-2025,Jammu and Kashmir,Calf,6791.39,8449.07
07-05-2025,Jammu and Kashmir,Orange,7193.77,8229.73
07-05-2025,Jammu and Kashmir,Broomstick(Flower Broom),3855.27,4422.17
07-05-2025,Karnataka,Jowar(Sorghum),2484.41,7088.44
07-05-2025,Karnataka,Apple,4547.66,6241.29
07-05-2025,Karnataka,Tobacco,5058.53,5936.57
07-05-2025,Karnataka,Rajgir,7201.26,8073.22
07-05-2025,Karnataka,Green Gram Dal (Moong Dal),2158.62,8363.84
07-05-2025,Madhya Pradesh,Nutmeg,2552.4,4514.2
07-05-2025,Madhya Pradesh,Resinwood,7407.92,7953.64
07-05-2025,Madhya Pradesh,Ginger(Green),2203.13,6453.77
07-05-2025,Madhya Pradesh,Kulthi(Horse Gram),7090.66,9784.05
07-05-2025,Madhya Pradesh,Cluster beans,3893.32,9167.36
07-05-2025,Maharashtra,Banana - Green,3675.91,8925.91
07-05-2025,Maharashtra,Egg,4916.17,9603.71
07-05-2025,Maharashtra,Litchi,4988.11,9077.55
07-05-2025,Maharashtra,Peas Wet,4024.96,8286.41
07-05-2025,Maharashtra,Amaranthus,4220.78,9837.64
07-05-2025,Meghalaya,Niger Seed (Ramtil),2756.43,9800.75
07-05-2025,Meghalaya,White Pumpkin,7466.79,9788.45
07-05-2025,Meghalaya,Orange,4093.01,6703.06
07-05-2025,Meghalaya,Paddy(Dhan)(Basmati),5372.13,6799.57
07-05-2025,Meghalaya,Raibel,2767.28,4788.49
07-05-2025,NCT of Delhi,Elephant Yam (Suran),6797.53,7700.48
07-05-2025,NCT of Delhi,Mahua Seed(Hippe seed),3883.01,4541.82
07-05-2025,NCT of Delhi,Pear(Marasebu),6118.2,8996.05
07-05-2025,NCT of Delhi,Tomato,6501.32,9152.53
07-05-2025,NCT of Delhi,Methi Seeds,4302.96,8994.67
07-05-2025,Pondicherry,Tinda,6682.1,9451.66
07-05-2025,Pondicherry,Litchi,7988.53,9300.72
07-05-2025,Pondicherry,Green Fodder,3642.26,7096.56
07-05-2025,Pondicherry,Almond(Badam),5709.29,9897.72
07-05-2025,Pondicherry,Turmeric (raw),4689.61,9517.65
07-05-2025,Tamil Nadu,Resinwood,5549.23,8783.66
07-05-2025,Tamil Nadu,Brinjal,6297.8,9263.26
07-05-2025,Tamil Nadu,Mustard,6157.73,9946.63
07-05-2025,Tamil Nadu,Bitter gourd,7907.46,9269.08
07-05-2025,Tamil Nadu,Anthorium,2184.93,9868.03
07-05-2025,Telangana,Green Peas,6595.36,7818.43
07-05-2025,Telangana,Tapioca,6522.91,9725.56
07-05-2025,Telangana,Jack Fruit,5527.94,7282.17
07-05-2025,Telangana,Gram Raw(Chholia),3225.94,5995.91
07-05-2025,Telangana,Groundnut (Split),7450.35,9421.24
07-05-2025,West Bengal,Methi(Leaves),3051.33,6019.17
07-05-2025,West Bengal,Black pepper,2941.11,9444.43
07-05-2025,West Bengal,Jasmine,3629.44,9154.61
07-05-2025,West Bengal,She Buffalo,4813.26,6642.67
07-05-2025,West Bengal,Niger Seed (Ramtil),4031.8,9221.96
07-05-2025,Goa,Brinjal,5545.92,9083.71
07-05-2025,Goa,Ragi (Finger Millet),5573.87,9708.07
07-05-2025,Goa,Cow,3101.18,3793.76
07-05-2025,Goa,Soanf,7004.35,9447.11
07-05-2025,Goa,Squash(Chappal Kadoo),6269.21,8344.49
07-05-2025,Andaman and Nicobar,Cocoa,3805.2,5908.8
07-05-2025,Andaman and Nicobar,Rose(Loose)),4851.65,6889.77
07-05-2025,Andaman and Nicobar,Guava,6648.03,8670.91
07-05-2025,Andaman and Nicobar,Beetroot,7105.77,9722.94
07-05-2025,Andaman and Nicobar,Field Pea,5460.53,9644.35
22-05-2025,Gujarat,Mashrooms,2322.21,8853.15
22-05-2025,Gujarat,Sunflower,2384.9,9114.57
22-05-2025,Gujarat,Calf,6921.12,9174.28
22-05-2025,Gujarat,Cluster beans,2503.05,5739.49
22-05-2025,Gujarat,Sweet Pumpkin,2764.9,8267.64
22-05-2025,Haryana,Guar,5236.22,9868.91
22-05-2025,Haryana,White Peas,5380.84,9479.45
22-05-2025,Haryana,Capsicum,2189.78,7676.13
22-05-2025,Haryana,Sweet Pumpkin,4009.8,8944.9
22-05-2025,Haryana,Cherry,3640.43,5132.44
22-05-2025,Himachal Pradesh,Peas(Dry),7029.74,9736.8
22-05-2025,Himachal Pradesh,Green Gram Dal (Moong Dal),2555.35,5142.01
22-05-2025,Himachal Pradesh,Snakeguard,3283.48,4337.89
22-05-2025,Himachal Pradesh,Black Gram Dal (Urd Dal),5303.52,8430.85
22-05-2025,Himachal Pradesh,Pointed gourd (Parval),2364.05,6189.24
22-05-2025,Kerala,Jarbara,5807.1,8276.66
22-05-2025,Kerala,She Buffalo,5867.31,8972.55
22-05-2025,Kerala,Tender Coconut,3126.82,7907.73
22-05-2025,Kerala,Arhar Dal(Tur Dal),2098.18,6527.27
22-05-2025,Kerala,Green Gram Dal (Moong Dal),4444.12,5426.12
22-05-2025,Nagaland,Fish,2247.57,8967.28
22-05-2025,Nagaland,Maize,5424.81,6285.38
22-05-2025,Nagaland,Chapparad Avare,6689.82,9656.27
22-05-2025,Nagaland,Sponge gourd,4098.81,9975.78
22-05-2025,Nagaland,Mango,7629.96,9997.84
22-05-2025,Odisha,Anthorium,4572.16,6301.85
22-05-2025,Odisha,Beans,3006.17,5772.85
22-05-2025,Odisha,Kartali (Kantola),4086.51,6644.19
22-05-2025,Odisha,Tinda,5491.88,8146.74
22-05-2025,Odisha,Pear(Marasebu),6632.18,7503.2
22-05-2025,Punjab,Green Fodder,5694.46,8093.28
22-05-2025,Punjab,Turmeric (raw),3274.37,8764.75
22-05-2025,Punjab,Wheat,6554.56,9583.6
22-05-2025,Punjab,Calf,6433.63,8381.48
22-05-2025,Punjab,Mustard,4382.76,5028.61
22-05-2025,Rajasthan,Gingelly Oil,3186.76,6838.33
22-05-2025,Rajasthan,Masur Dal,5909.81,9033.06
22-05-2025,Rajasthan,Kartali (Kantola),6401.32,9145.83
22-05-2025,Rajasthan,Mahua,5065.43,9353.06
22-05-2025,Rajasthan,Kabuli Chana(Chickpeas-White),7947.92,8567.55
22-05-2025,Tripura,Knool Khol,7378.64,9188.28
22-05-2025,Tripura,Lemon,4192.5,5726.72
22-05-2025,Tripura,Sunflower,3356.81,8384.22
22-05-2025,Tripura,Potato,5046.9,7547.32
22-05-2025,Tripura,Coriander(Leaves),5537.79,8021.37
22-05-2025,Uttar Pradesh,Lotus,3822.85,5545.17
22-05-2025,Uttar Pradesh,Black pepper,3618.44,4812.76
22-05-2025,Uttar Pradesh,Pineapple,4779.01,7257.7
22-05-2025,Uttar Pradesh,Firewood,2988.98,4490.91
22-05-2025,Uttar Pradesh,Ashgourd,5089.98,7373.07
22-05-2025,Uttrakhand,Ajwan,2070.52,7566.86
22-05-2025,Uttrakhand,Taramira,2530.64,4848.25
22-05-2025,Uttrakhand,Jasmine,7990.72,9260.22
22-05-2025,Uttrakhand,Isabgul (Psyllium),2414.52,7138.36
22-05-2025,Uttrakhand,Sweet Pumpkin,6360.1,9562.75
22-05-2025,Andhra Pradesh,Tender Coconut,2570.12,6800.46
22-05-2025,Andhra Pradesh,"Sesamum(Sesame,Gingelly,Til)",7067,9506.55
22-05-2025,Andhra Pradesh,Paddy(Dhan)(Common),3068.81,5390.75
22-05-2025,Andhra Pradesh,Sweet Pumpkin,5718.63,9826.47
22-05-2025,Andhra Pradesh,Methi Seeds,6041.73,9656.72
22-05-2025,Bihar,Nutmeg,5325.81,7380.91
22-05-2025,Bihar,Litchi,7243.42,8315.45
22-05-2025,Bihar,Mango,6989.04,8906.26
22-05-2025,Bihar,Resinwood,4654.39,7919.88
22-05-2025,Bihar,Soyabean,2182.36,4282.83
22-05-2025,Chandigarh,Mousambi(Sweet Lime),5548.07,9094.85
22-05-2025,Chandigarh,Coconut,7297.1,8611.91
22-05-2025,Chandigarh,Custard Apple (Sharifa),6637.77,8199.8
22-05-2025,Chandigarh,Paddy(Dhan)(Basmati),6812.43,8678.97
22-05-2025,Chandigarh,Pumpkin,7902.75,9516.37
22-05-2025,Chattisgarh,Almond(Badam),7912.37,8923.17
22-05-2025,Chattisgarh,Jarbara,6725.84,7979.07
22-05-2025,Chattisgarh,White Pumpkin,3448.63,4343.74
22-05-2025,Chattisgarh,Coconut Oil,4409.05,5182.61
22-05-2025,Chattisgarh,Pineapple,4631.08,5583.12
22-05-2025,Jammu and Kashmir,Cauliflower,6621.46,7538.02
22-05-2025,Jammu and Kashmir,Broomstick(Flower Broom),4465.17,7430.35
22-05-2025,Jammu and Kashmir,Leafy Vegetable,5227.65,8101.99
22-05-2025,Jammu and Kashmir,Raibel,4974.36,7622.69
22-05-2025,Jammu and Kashmir,Knool Khol,5053.57,9486.27
22-05-2025,Karnataka,Arhar Dal(Tur Dal),5506.75,8466.19
22-05-2025,Karnataka,He Buffalo,6667.02,8222.26
22-05-2025,Karnataka,Guava,3477.23,5633.48
22-05-2025,Karnataka,Ajwan,5048.32,7063.86
22-05-2025,Karnataka,Tube Rose(Double),3926.52,8754.45
22-05-2025,Madhya Pradesh,Mataki,2088.96,6147.89
22-05-2025,Madhya Pradesh,Almond(Badam),6396.96,9159.13
22-05-2025,Madhya Pradesh,Carnation,6771.68,8131.98
22-05-2025,Madhya Pradesh,Raddish,6965.47,7911.8
22-05-2025,Madhya Pradesh,Rose(Local),4893.55,6940.64
22-05-2025,Maharashtra,Chikoos(Sapota),4196.52,7409.78
22-05-2025,Maharashtra,Green Fodder,3394.26,5837.87
22-05-2025,Maharashtra,Field Pea,6688.33,9473.71
22-05-2025,Maharashtra,Karbuja(Musk Melon),3000.06,8437.56
22-05-2025,Maharashtra,Goat,3202.31,8732.55
22-05-2025,Meghalaya,Ajwan,6295.65,7715.24
22-05-2025,Meghalaya,Bengal Gram(Gram)(Whole),7162.37,7680.32
22-05-2025,Meghalaya,Coconut,4806.18,5882.13
22-05-2025,Meghalaya,Orange,3855.42,5193.57
22-05-2025,Meghalaya,Elephant Yam (Suran),3641.28,9550.8
22-05-2025,NCT of Delhi,Chrysanthemum,6632.14,7293.33
22-05-2025,NCT of Delhi,Wood,6161.63,8153.88
22-05-2025,NCT of Delhi,Neem Seed,6447.96,7242.18
22-05-2025,NCT of Delhi,Beans,4832.94,9190.35
22-05-2025,NCT of Delhi,Mustard,4455.54,5958.91
22-05-2025,Pondicherry,White Peas,2680.33,5805.65
22-05-2025,Pondicherry,Paddy(Dhan)(Basmati),5037.23,7739.92
22-05-2025,Pondicherry,Green Avare (W),4118.32,6571.79
22-05-2025,Pondicherry,Garlic,2547.85,5224.69
22-05-2025,Pondicherry,Green Gram (Moong)(Whole),3556.66,5410.48
22-05-2025,Tamil Nadu,Sheep,7098.41,8865.64
22-05-2025,Tamil Nadu,Seemebadnekai,3602.89,7199.84
22-05-2025,Tamil Nadu,Cotton,7570.75,8838.54
22-05-2025,Tamil Nadu,Chilly Capsicum,5861.82,7886.56
22-05-2025,Tamil Nadu,Taramira,6807.25,9063.27
22-05-2025,Telangana,Apple,4736.13,6126.8
22-05-2025,Telangana,Barley (Jau),7903.6,9658.55
22-05-2025,Telangana,Castor Seed,2075.2,3411.8
22-05-2025,Telangana,Banana,4331.8,7205.72
22-05-2025,Telangana,Green Gram Dal (Moong Dal),4038.81,4671.14
22-05-2025,West Bengal,Firewood,6997.7,7815.74
22-05-2025,West Bengal,Plum,7956.06,9853.37
22-05-2025,West Bengal,Turmeric,6634.41,8131.28
22-05-2025,West Bengal,Tapioca,4320.48,5860.55
22-05-2025,West Bengal,Ridgeguard(Tori),2941.48,6101
22-05-2025,Goa,Green Peas,5129.96,5652.83
22-05-2025,Goa,Cinamon(Dalchini),4989.52,9923.4
22-05-2025,Goa,Sweet Potato,7795.09,9262.2
22-05-2025,Goa,Green Avare (W),6249.66,9971.42
22-05-2025,Goa,Spinach,5128.4,6119.94
22-05-2025,Andaman and Nicobar,Methi Seeds,2826.06,5819.92
22-05-2025,Andaman and Nicobar,Egg,6568.06,7172.07
22-05-2025,Andaman and Nicobar,Sabu Dan,5486.22,8610.57
22-05-2025,Andaman and Nicobar,Litchi,5385.83,9889.03
22-05-2025,Andaman and Nicobar,Jack Fruit,4485.23,9836.98
06-06-2025,Gujarat,Black Gram (Urd Beans)(Whole),2877.43,4675.37
06-06-2025,Gujarat,Guar Seed(Cluster Beans Seed),3368.58,9070.85
06-06-2025,Gujarat,Pomegranate,5289.66,9065.35
06-06-2025,Gujarat,Dry Fodder,5929.67,9761.53
06-06-2025,Gujarat,Jamun(Narale Hannu),6780.57,9740.32
06-06-2025,Haryana,Egg,3454.96,6050.18
06-06-2025,Haryana,Snakeguard,7912.63,9813.93
06-06-2025,Haryana,Arhar Dal(Tur Dal),2191.68,9389.48
06-06-2025,Haryana,Cluster beans,3060.52,3759.6
06-06-2025,Haryana,T.V. Cumbu,5021.52,8066.25
06-06-2025,Himachal Pradesh,Turmeric (raw),4767.43,9566.54
06-06-2025,Himachal Pradesh,Raibel,2703.94,9606.82
06-06-2025,Himachal Pradesh,Carnation,7241.28,8983.52
06-06-2025,Himachal Pradesh,Cloves,5116.18,7647.54
06-06-2025,Himachal Pradesh,Long Melon(Kakri),4761.16,7124.84
06-06-2025,Kerala,Carnation,5345.11,8616.06
06-06-2025,Kerala,Same/Savi,3736.09,9936.59
06-06-2025,Kerala,Arecanut(Betelnut/Supari),5900.27,9011.49
06-06-2025,Kerala,Wheat Atta,3401.87,4687.5
06-06-2025,Kerala,Rose(Local),5255.06,6220.55
06-06-2025,Nagaland,Rice,2787.86,9401.68
06-06-2025,Nagaland,Mashrooms,2748.49,7698.51
06-06-2025,Nagaland,Tamarind Fruit,4344.79,8416.16
06-06-2025,Nagaland,Wheat Atta,3767.79,4577.67
06-06-2025,Nagaland,Dry Grapes,2772.54,8650.88
06-06-2025,Odisha,Tomato,2563.88,5131.9
06-06-2025,Odisha,Coconut Seed,2495.5,3432.97
06-06-2025,Odisha,Chrysanthemum,2761.4,9835.68
06-06-2025,Odisha,Lemon,2451.82,7778.18
06-06-2025,Odisha,Elephant Yam (Suran),5042.08,9469.39
06-06-2025,Punjab,Mustard Oil,2821.25,9960.4
06-06-2025,Punjab,Rose(Loose)),4398.04,5487.61
06-06-2025,Punjab,Knool Khol,6402.28,7405.85
06-06-2025,Punjab,Chrysanthemum(Loose),4796.84,5779.74
06-06-2025,Punjab,Cloves,2524.66,4133.24
06-06-2025,Rajasthan,Ghee,6358.78,7549.54
06-06-2025,Rajasthan,Coriander(Leaves),4220.87,9931.42
06-06-2025,Rajasthan,Chapparad Avare,4561.97,7538.96
06-06-2025,Rajasthan,Arecanut(Betelnut/Supari),4886.49,7302.43
06-06-2025,Rajasthan,Black Gram Dal (Urd Dal),6416.54,9943.45
06-06-2025,Tripura,Bull,3819.93,4734.85
06-06-2025,Tripura,Kartali (Kantola),4514.25,6014
06-06-2025,Tripura,Marigold(loose),7314.8,9011.67
06-06-2025,Tripura,Onion Green,2012.75,6372.26
06-06-2025,Tripura,Colacasia,4918.56,5560.39
06-06-2025,Uttar Pradesh,Papaya,7086.95,7845.86
06-06-2025,Uttar Pradesh,Carnation,3722.52,6058.76
06-06-2025,Uttar Pradesh,Pomegranate,7099.75,8089.06
06-06-2025,Uttar Pradesh,Egg,4079.81,7548.01
06-06-2025,Uttar Pradesh,Rose(Loose)),6837.35,7551.65
06-06-2025,Uttrakhand,Kodo Millet(Varagu),7427.13,8574.13
06-06-2025,Uttrakhand,Marigold(Calcutta),7018.45,7764.26
06-06-2025,Uttrakhand,Kabuli Chana(Chickpeas-White),5533.97,9485.67
06-06-2025,Uttrakhand,Lak(Teora),3914.29,9385.27
06-06-2025,Uttrakhand,Gur(Jaggery),6888.83,9826.13
06-06-2025,Andhra Pradesh,Mousambi(Sweet Lime),7280.7,9435.36
06-06-2025,Andhra Pradesh,Cluster beans,6035.7,7202.87
06-06-2025,Andhra Pradesh,Cinamon(Dalchini),4000.92,6137.14
06-06-2025,Andhra Pradesh,Ridgeguard(Tori),7382.63,7908.24
06-06-2025,Andhra Pradesh,Tomato,4881.11,8823.99
06-06-2025,Bihar,Suvarna Gadde,4936.46,6824.46
06-06-2025,Bihar,Chow Chow,5530.07,9797.06
06-06-2025,Bihar,Linseed,5089.23,6327.72
06-06-2025,Bihar,Copra,6787.3,8851.31
06-06-2025,Bihar,Broomstick(Flower Broom),6534.24,9866.74
06-06-2025,Chandigarh,Kakada,2526.16,4422.19
06-06-2025,Chandigarh,Carnation,6414.48,7236.06
06-06-2025,Chandigarh,Spinach,5753.29,9134.89
06-06-2025,Chandigarh,Alsandikai,4547.12,7364.01
06-06-2025,Chandigarh,Chikoos(Sapota),3181.07,5137.87
06-06-2025,Chattisgarh,Season Leaves,5546.92,9397.57
06-06-2025,Chattisgarh,Chrysanthemum(Loose),3810.05,5811.15
06-06-2025,Chattisgarh,Lilly,4996.57,8066.64
06-06-2025,Chattisgarh,Thinai (Italian Millet),5291.13,7035.33
06-06-2025,Chattisgarh,Cock,7935.47,9271.53
06-06-2025,Jammu and Kashmir,Squash(Chappal Kadoo),5273.56,9466.33
06-06-2025,Jammu and Kashmir,Green Gram (Moong)(Whole),2959.58,9106.24
06-06-2025,Jammu and Kashmir,Bull,5642.29,7130.98
06-06-2025,Jammu and Kashmir,Ghee,4399.12,5898.48
06-06-2025,Jammu and Kashmir,Chilly Capsicum,3173.87,5172.77
06-06-2025,Karnataka,Ginger(Dry),5537.26,8140.7
06-06-2025,Karnataka,Chapparad Avare,2892.78,8706.4
06-06-2025,Karnataka,Kartali (Kantola),4189.86,6124.99
06-06-2025,Karnataka,Chow Chow,4498.05,6161.93
06-06-2025,Karnataka,Green Fodder,6569.1,7320.35
06-06-2025,Madhya Pradesh,Ginger(Green),3745.41,9468.41
06-06-2025,Madhya Pradesh,Kabuli Chana(Chickpeas-White),3564.32,7679.67
06-06-2025,Madhya Pradesh,Plum,7327.72,9569.06
06-06-2025,Madhya Pradesh,Ajwan,2561.27,7584.16
06-06-2025,Madhya Pradesh,Safflower,7795.38,8333.89
06-06-2025,Maharashtra,Moath Dal,3681,8648.87
06-06-2025,Maharashtra,Methi Seeds,2856.23,9168.87
06-06-2025,Maharashtra,Coconut Seed,6496.93,9901.33
06-06-2025,Maharashtra,Cummin Seed(Jeera),4762.98,9429.06
06-06-2025,Maharashtra,Green Avare (W),3644.47,4469.86
06-06-2025,Meghalaya,Sheep,4892.17,7691.62
06-06-2025,Meghalaya,Bunch Beans,5034.37,7482.48
06-06-2025,Meghalaya,Snakeguard,6993.14,9710.99
06-06-2025,Meghalaya,Coconut,6177.28,7160.7
06-06-2025,Meghalaya,Green Chilli,3553.98,4521
06-06-2025,NCT of Delhi,Water Melon,6980.22,9888.85
06-06-2025,NCT of Delhi,Lotus,3859.62,4992.47
06-06-2025,NCT of Delhi,Green Chilli,6386.35,8391.18
06-06-2025,NCT of Delhi,Alasande Gram,3616.04,4845.59
06-06-2025,NCT of Delhi,Capsicum,7166.11,9842.02
06-06-2025,Pondicherry,Mango (Raw-Ripe),2932.56,4897.44
06-06-2025,Pondicherry,Ajwan,7961.15,9530.15
06-06-2025,Pondicherry,T.V. Cumbu,4962.74,7802.45
06-06-2025,Pondicherry,Cherry,2283.31,9205.78
06-06-2025,Pondicherry,Pointed gourd (Parval),5787.21,8820.61
06-06-2025,Tamil Nadu,Turnip,4390.05,8870.68
06-06-2025,Tamil Nadu,Goat,2400.46,5977.53
06-06-2025,Tamil Nadu,Egg,4266.72,6345.13
06-06-2025,Tamil Nadu,Peas(Dry),2345.73,6452.57
06-06-2025,Tamil Nadu,Mango (Raw-Ripe),7614.56,9671.91
06-06-2025,Telangana,Ashgourd,3924.05,6032.95
06-06-2025,Telangana,Cherry,5331.39,9245.81
06-06-2025,Telangana,Linseed,5348.82,6858.51
06-06-2025,Telangana,Cummin Seed(Jeera),5195.58,7895.32
06-06-2025,Telangana,Peach,6735.83,8460.25
06-06-2025,West Bengal,Banana - Green,2436.61,6588.63
06-06-2025,West Bengal,Amaranthus,6376.14,7396.03
06-06-2025,West Bengal,Tinda,6750.36,7508.6
06-06-2025,West Bengal,Bhindi(Ladies Finger),6013.83,7076.73
06-06-2025,West Bengal,Cashewnuts,5074.96,9339.39
06-06-2025,Goa,Kartali (Kantola),4355.59,4886.76
06-06-2025,Goa,Tamarind Fruit,3212.26,4189.75
06-06-2025,Goa,Methi(Leaves),3907.65,9634.44
06-06-2025,Goa,Neem Seed,5097.66,7344.75
06-06-2025,Goa,Drumstick,7872.09,9985.7
06-06-2025,Andaman and Nicobar,Sweet Pumpkin,7675.15,8415.99
06-06-2025,Andaman and Nicobar,Nutmeg,7292.25,7869.29
06-06-2025,Andaman and Nicobar,Coffee,6601.45,9826.78
06-06-2025,Andaman and Nicobar,Tender Coconut,7244.36,9574.11
06-06-2025,Andaman and Nicobar,Spinach,4589.28,9394.86
21-06-2025,Gujarat,Thinai (Italian Millet),7962.2,9656.02
21-06-2025,Gujarat,Lak(Teora),7590.06,8358.83
21-06-2025,Gujarat,Yam,4460.6,8128.86
21-06-2025,Gujarat,Ground Nut Seed,4705.61,9420.29
21-06-2025,Gujarat,Lemon,2809.59,9766.13
21-06-2025,Haryana,Lentil (Masur)(Whole),5631.21,7544.85
21-06-2025,Haryana,Ginger(Green),2414.66,3501.45
21-06-2025,Haryana,Cock,5333.46,8365.47
21-06-2025,Haryana,Thinai (Italian Millet),4574.83,9678.31
21-06-2025,Haryana,Lotus,7514.29,8043.11
21-06-2025,Himachal Pradesh,T.V. Cumbu,7429.29,9633.37
21-06-2025,Himachal Pradesh,Niger Seed (Ramtil),2423.14,8158.13
21-06-2025,Himachal Pradesh,Carnation,2611.57,4584.93
21-06-2025,Himachal Pradesh,Mango (Raw-Ripe),2964.28,8175.95
21-06-2025,Himachal Pradesh,Green Gram (Moong)(Whole),4982.24,9719.29
21-06-2025,Kerala,Drumstick,3921.54,8094.64
21-06-2025,Kerala,Seetapal,5112.92,9800.12
21-06-2025,Kerala,Calf,6711.95,8271.41
21-06-2025,Kerala,Jarbara,4158.06,9314.58
21-06-2025,Kerala,Ginger(Green),3821.59,9264.09
21-06-2025,Nagaland,Almond(Badam),7259.01,8318.1
21-06-2025,Nagaland,Plum,3128.72,8546.94
21-06-2025,Nagaland,Snakeguard,6035.17,9948.75
21-06-2025,Nagaland,Rose(Local),6379.62,9487.63
21-06-2025,Nagaland,Cloves,7178.27,9946.58
21-06-2025,Odisha,Arhar (Tur/Red Gram)(Whole),3812.22,7996.35
21-06-2025,Odisha,Bhindi(Ladies Finger),2768.12,7625.39
21-06-2025,Odisha,Gladiolus Cut Flower,5814.22,7820.14
21-06-2025,Odisha,Foxtail Millet(Navane),4382.33,5818.33
21-06-2025,Odisha,Jowar(Sorghum),4703.96,9098.54
21-06-2025,Punjab,Orchid,2646.06,6045.8
21-06-2025,Punjab,Chikoos(Sapota),5751.83,8085.81
21-06-2025,Punjab,Custard Apple (Sharifa),7821.89,9593.17
21-06-2025,Punjab,Seetapal,7518.25,8123.28
21-06-2025,Punjab,Gladiolus Cut Flower,2835.12,6085.56
21-06-2025,Rajasthan,Jaffri,6197.53,7858.06
21-06-2025,Rajasthan,Pear(Marasebu),7052.87,8952.24
21-06-2025,Rajasthan,Mataki,4453.32,9055.13
21-06-2025,Rajasthan,Brinjal,4614.42,9750.03
21-06-2025,Rajasthan,Safflower,6213.73,8382.66
21-06-2025,Tripura,Mataki,6523.53,9195.83
21-06-2025,Tripura,Pear(Marasebu),3850.08,9663.62
21-06-2025,Tripura,Peach,3949.26,5763.7
21-06-2025,Tripura,Mango (Raw-Ripe),5820.15,8583.07
21-06-2025,Tripura,Pegeon Pea (Arhar Fali),6601.29,8113.18
21-06-2025,Uttar Pradesh,Tamarind Fruit,4328.25,6678.16
21-06-2025,Uttar Pradesh,Groundnut (Split),4660.46,6086.11
21-06-2025,Uttar Pradesh,Ajwan,5233.79,5874.26
21-06-2025,Uttar Pradesh,Long Melon(Kakri),6027.31,7794.67
21-06-2025,Uttar Pradesh,Capsicum,7394.05,9527.79
21-06-2025,Uttrakhand,Squash(Chappal Kadoo),7013.56,8303.23
21-06-2025,Uttrakhand,Chapparad Avare,4562.83,5156.7
21-06-2025,Uttrakhand,Jarbara,5745.11,9642.67
21-06-2025,Uttrakhand,Paddy(Dhan)(Basmati),2107.13,9854.6
21-06-2025,Uttrakhand,Taramira,7413.25,7962.8
21-06-2025,Andhra Pradesh,Kulthi(Horse Gram),4162.34,5841.33
21-06-2025,Andhra Pradesh,Coconut,5872.89,9272.22
21-06-2025,Andhra Pradesh,Niger Seed (Ramtil),7928.17,9984.57
21-06-2025,Andhra Pradesh,Ginger(Dry),2052.93,9876.63
21-06-2025,Andhra Pradesh,Lentil (Masur)(Whole),2337.27,9451.46
21-06-2025,Bihar,Turnip,4955.47,6698.57
21-06-2025,Bihar,Turmeric (raw),4182.74,5739.23
21-06-2025,Bihar,Onion Green,5608.93,9598.97
21-06-2025,Bihar,Cashewnuts,2815.71,3713.93
21-06-2025,Bihar,Snakeguard,7582.6,9258.99
21-06-2025,Chandigarh,Amla(Nelli Kai),5308.72,7651.07
21-06-2025,Chandigarh,Turmeric,6920.07,9145.75
21-06-2025,Chandigarh,Dry Grapes,2512.16,8509.5
21-06-2025,Chandigarh,Snakeguard,2072.35,3858.05
21-06-2025,Chandigarh,Methi(Leaves),4922.41,5762.73
21-06-2025,Chattisgarh,Drumstick,7504.86,9907.35
21-06-2025,Chattisgarh,Mint(Pudina),7154.05,7928.75
21-06-2025,Chattisgarh,Mousambi(Sweet Lime),5777.88,7682.1
21-06-2025,Chattisgarh,Same/Savi,3798.85,7252.3
21-06-2025,Chattisgarh,Thondekai,7999.97,9344.44
21-06-2025,Jammu and Kashmir,Ox,3258.54,9802.63
21-06-2025,Jammu and Kashmir,Rice,3222.44,4485.73
21-06-2025,Jammu and Kashmir,Onion,7651.62,9683.8
21-06-2025,Jammu and Kashmir,Snakeguard,6368.74,8926.74
21-06-2025,Jammu and Kashmir,Pepper ungarbled,2443.7,5932.63
21-06-2025,Karnataka,Papaya (Raw),4813.39,8922.87
21-06-2025,Karnataka,Custard Apple (Sharifa),5851.46,6447.93
21-06-2025,Karnataka,Chow Chow,2495.66,3062.6
21-06-2025,Karnataka,Firewood,3370.64,5636.01
21-06-2025,Karnataka,Jack Fruit,5434.96,9790.19
21-06-2025,Madhya Pradesh,Garlic,4777.69,5510.68
21-06-2025,Madhya Pradesh,Amla(Nelli Kai),3985.45,6059.86
